rating,brand,hierarchicalCategories,type,price,url,objectID,image,categories,popularity,free_shipping,name,description,price_range
5,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > iPhone Accessories', 'lvl3': 'Cell Phones > Cell Phone Accessories > iPhone Accessories > iPhone Cases & Clips'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-apple-iphone-6-green-white/1525809.p?id=1219500991300&skuId=1525809&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,0657f64d203d600602279807d6cb1dd8,https://cdn-demo.algolia.com/bestbuy/1525809_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'iPhone Accessories', 'iPhone Cases & Clips']",7401,False,Dynex™ - Case for Apple® iPhone® 6 - Green/White,"Only at Best Buy  Provide your Apple iPhone 6 with extra protection and flair with this Dynex&#8482; DX-MA642GH case, which features TPU material for a durable design that helps protect against scratches.",1 - 50
3,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > iPhone Accessories', 'lvl3': 'Cell Phones > Cell Phone Accessories > iPhone Accessories > iPhone Cases & Clips'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-apple-iphone-6-green-white/1525881.p?id=1219500993548&skuId=1525881&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,fc7a99a9bea1e3544a0712c0649595ec,https://cdn-demo.algolia.com/bestbuy/1525881_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'iPhone Accessories', 'iPhone Cases & Clips']",7400,False,Dynex™ - Case for Apple® iPhone® 6 - Green/White,"Only at Best Buy  Provide your Apple iPhone 6 with extra protection and flair with this Dynex&#8482; DX-MA642SH case, which features TPU material for a durable design that helps protect against scratches.",1 - 50
3,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > iPhone Accessories', 'lvl3': 'Cell Phones > Cell Phone Accessories > iPhone Accessories > iPhone Cases & Clips'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-apple-iphone-6-purple-white/1525609.p?id=1219500997443&skuId=1525609&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,a669398f595527fc03acc1ebda6b3cce,https://cdn-demo.algolia.com/bestbuy/1525609_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'iPhone Accessories', 'iPhone Cases & Clips']",7399,False,Dynex™ - Case for Apple® iPhone® 6 - Purple/White,"Only at Best Buy  Give your Apple iPhone 6 extra protection and flair with this Dynex&#8482; DX-MA642HT case, which features TPU with IML technology for a durable design that helps protect against scratches.",1 - 50
4,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > iPhone Accessories', 'lvl3': 'Cell Phones > Cell Phone Accessories > iPhone Accessories > iPhone Cases & Clips'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-apple-iphone-6-teal-white/1525972.p?id=1219500993483&skuId=1525972&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,189e539d996a9b8ba4bba1a140a024a7,https://cdn-demo.algolia.com/bestbuy/1525972_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'iPhone Accessories', 'iPhone Cases & Clips']",7397,False,Dynex™ - Case for Apple® iPhone® 6 - Teal/White,"Only at Best Buy  Give your Apple iPhone 6 extra protection and flair with this Dynex&#8482; DX-MA642FL case, which features TPU material with water print technology for a durable design that helps protect against scratches.",1 - 50
3,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > iPhone Accessories'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-apple-iphone-6-and-6s-blue-green-white/6832195.p?id=1219668756688&skuId=6832195&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,1166c098840d03686b633fe2612c5f2d,https://cdn-demo.algolia.com/bestbuy/6832195_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'iPhone Accessories']",7393,False,Dynex™ - Case for Apple® iPhone® 6 and 6s - Blue/Green/White,"Only at Best Buy  Keep your Apple iPhone 6 or 6s safe from everyday nicks and scratches with this Dynex&#8482; DX-MA645GW case, which is made of flexible TPU material for durability. The camera cutout allows you to take photos without taking your device out of the case.",1 - 50
2,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > iPhone Accessories'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-apple-iphone-6-and-6s-red/6832219.p?id=1219668742665&skuId=6832219&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,c909912a223f3d98dd5c1eac6e93fecd,https://cdn-demo.algolia.com/bestbuy/6832219_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'iPhone Accessories']",7389,False,Dynex™ - Case for Apple® iPhone® 6 and 6s - Red,"Only at Best Buy  Keep your Apple iPhone 6 or 6s safe from everyday nicks and scratches with this Dynex&#8482; DX-MA645RG case, which is made of flexible TPU material for durability. The camera cutout allows you to take photos without taking your device out of the case.",1 - 50
4,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > iPhone Accessories', 'lvl3': 'Cell Phones > Cell Phone Accessories > iPhone Accessories > iPhone Cases & Clips'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-apple-iphone-6-plus-blue-white/2040032.p?id=1219528996288&skuId=2040032&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,f5b42cb359c4fe66e9e90f93dc97e516,https://cdn-demo.algolia.com/bestbuy/2040032_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'iPhone Accessories', 'iPhone Cases & Clips']",7385,False,Dynex™ - Case for Apple® iPhone® 6 Plus - Blue/White,"Only at Best Buy  Compatible with Apple iPhone 6 Plus, this Dynex&#8482; DX-MA653AB soft-shell case is crafted with durable TPU material, providing a layer of defense to help guard against everyday wear. A cut-out offers access to your camera, simplifying photo capture.",1 - 50
4,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > iPhone Accessories', 'lvl3': 'Cell Phones > Cell Phone Accessories > iPhone Accessories > iPhone Cases & Clips'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-apple-iphone-6-plus-brown-blue-green-white-gray/1526007.p?id=1219501348473&skuId=1526007&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,6f560724f3fa3fdb4940c4fd4996a359,https://cdn-demo.algolia.com/bestbuy/1526007_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'iPhone Accessories', 'iPhone Cases & Clips']",7384,False,Dynex™ - Case for Apple® iPhone® 6 Plus - Brown/Blue/Green/White/Gray,"Only at Best Buy  Get stylish protection with this Dynex&#8482; DX-MA652WT case for Apple iPhone 6 Plus, which features a TPU construction and a sleek design. Taking pictures is easy with the camera cut-out.",1 - 50
2,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > iPhone Accessories', 'lvl3': 'Cell Phones > Cell Phone Accessories > iPhone Accessories > iPhone Cases & Clips'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-apple-iphone-6-plus-clear/1525945.p?id=1219500991042&skuId=1525945&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,297e9e138160099ba59f8f933de5558b,https://cdn-demo.algolia.com/bestbuy/1525945_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'iPhone Accessories', 'iPhone Cases & Clips']",7383,False,Dynex™ - Case for Apple® iPhone® 6 Plus - Clear,"Only at Best Buy  Get stylish protection with this Dynex&#8482; DX-MA652CB case for Apple iPhone 6 Plus, which features a TPU construction and a sleek design. Taking pictures is easy with the camera cut-out.",1 - 50
5,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > iPhone Accessories', 'lvl3': 'Cell Phones > Cell Phone Accessories > iPhone Accessories > iPhone Cases & Clips'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-apple-iphone-6-plus-gold-white/1525854.p?id=1219500993876&skuId=1525854&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,7fbf3cba00dcf6da3f7c0fe6a162b4c1,https://cdn-demo.algolia.com/bestbuy/1525854_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'iPhone Accessories', 'iPhone Cases & Clips']",7381,False,Dynex™ - Case for Apple® iPhone® 6 Plus - Gold/White,"Only at Best Buy  Get stylish protection with this Dynex&#8482; DX-MA652GP case for Apple iPhone 6 Plus, which features a TPU construction and a sleek design. Taking pictures is easy with the camera cut-out.",1 - 50
1,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > iPhone Accessories', 'lvl3': 'Cell Phones > Cell Phone Accessories > iPhone Accessories > iPhone Cases & Clips'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-apple-iphone-6-plus-green-white/2013069.p?id=1219528996678&skuId=2013069&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,3de0f67a3747dbf94f485e9f5843b02d,https://cdn-demo.algolia.com/bestbuy/2013069_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'iPhone Accessories', 'iPhone Cases & Clips']",7380,False,Dynex™ - Case for Apple® iPhone® 6 Plus - Green/White,Only at Best Buy  Guard your Apple iPhone 6 Plus against damage with this Dynex&#8482; DX-MA653DW case that features TPU material with water print technology for on-the-go protection. The camera cut-out makes shooting photos and videos simple.,1 - 50
3,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > iPhone Accessories', 'lvl3': 'Cell Phones > Cell Phone Accessories > iPhone Accessories > iPhone Cases & Clips'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-apple-iphone-6-plus-purple-yellow-green-orange-red-black/1525636.p?id=1219500992836&skuId=1525636&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,679d1a26cc192f14e7e30ae397f8b089,https://cdn-demo.algolia.com/bestbuy/1525636_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'iPhone Accessories', 'iPhone Cases & Clips']",7377,False,Dynex™ - Case for Apple® iPhone® 6 Plus - Purple/Yellow/Green/Orange/Red/Black,"Only at Best Buy  Get stylish protection with this Dynex&#8482; DX-MA652CH case for Apple iPhone 6 Plus, which features a TPU construction with IML technology and a sleek design. Taking pictures is easy with the camera cut-out.",1 - 50
1,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > iPhone Accessories', 'lvl3': 'Cell Phones > Cell Phone Accessories > iPhone Accessories > iPhone Cases & Clips'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-apple-iphone-6-plus-and-6s-plus-red/6833043.p?id=1219668748281&skuId=6833043&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,f5bef3f1d42ac5eaaa1b7050d911732e,https://cdn-demo.algolia.com/bestbuy/6833043_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'iPhone Accessories', 'iPhone Cases & Clips']",7368,True,Dynex™ - Case for Apple® iPhone® 6 Plus and 6s Plus - Red,"Only at Best Buy  Add an element of protection and style to your Apple iPhone 6 Plus or 6s Plus with this Dynex&#8482; DX-MA655RG case, which features a camera cutout for taking photos. The durable TPU soft shell helps safeguard your device against accidental nicks and scratches.",1 - 50
1,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > Cell Phone Cases & Clips'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-samsung-galaxy-s-4-cell-phones-chevron/8151307.p?id=1219314440313&skuId=8151307&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,86d2f8d99caf3dbfc14925df61b62557,https://cdn-demo.algolia.com/bestbuy/8151307_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'Cell Phone Cases & Clips']",7367,False,Dynex™ - Case for Samsung Galaxy S 4 Cell Phones - Chevron,"Only at Best Buy  Shield your Samsung Galaxy S 4 cell phone from harm with this Dynex&#8482; DX-MS4DBS36 case, which features TPU material for rugged durability and reliable use. The colorful design delivers a stylish appearance.",1 - 50
1,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > Cell Phone Cases & Clips'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-samsung-galaxy-s-4-cell-phones-gold/8615175.p?id=1219357506696&skuId=8615175&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,ab43fe3b7b61e3d4ebd20a816b641df7,https://cdn-demo.algolia.com/bestbuy/8615175_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'Cell Phone Cases & Clips']",7366,False,Dynex™ - Case for Samsung Galaxy S 4 Cell Phones - Gold,"Only at Best Buy  Keep your Samsung Galaxy S 4 cell phone safe inside this Dynex&#8482; DX-MS4DBN32 case, which is constructed from PC and PU materials for a durable design that safeguards against accidental damage.",1 - 50
1,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > Cell Phone Cases & Clips'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-samsung-galaxy-s-4-cell-phones-pink/8615097.p?id=1219357514201&skuId=8615097&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,d2744565da36ef69f99ed42b0527dab6,https://cdn-demo.algolia.com/bestbuy/8615097_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'Cell Phone Cases & Clips']",7364,True,Dynex™ - Case for Samsung Galaxy S 4 Cell Phones - Pink,Only at Best Buy  This Dynex&#8482; DX-MS4DBN36 case is constructed from TPU material for a durable design that safeguards your Samsung Galaxy S 4 cell phone against accidental damage while providing a stylish look.,1 - 50
2,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > Cell Phone Cases & Clips'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-samsung-galaxy-s-4-cell-phones-studs/8151334.p?id=1219314438667&skuId=8151334&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,d1b9d81af2e3beb92897dd71af23fdd5,https://cdn-demo.algolia.com/bestbuy/8151334_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'Cell Phone Cases & Clips']",7362,False,Dynex™ - Case for Samsung Galaxy S 4 Cell Phones - Studs,Only at Best Buy  This Dynex&#8482; DX-MS4DBS38 case features TPU and PU materials to help protect your Samsung Galaxy S 4 cell phone from damage while you're out and about. The lively design provides a stylish appearance.,1 - 50
4,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > Cell Phone Cases & Clips'}",Trend cases,9.99,http://www.bestbuy.com/site/dynex-case-for-samsung-galaxy-s-4-cell-phones-watercolor/8151293.p?id=1219314438209&skuId=8151293&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,60c031bf1162848b7ee14f56f432285b,https://cdn-demo.algolia.com/bestbuy/8151293_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'Cell Phone Cases & Clips']",7361,False,Dynex™ - Case for Samsung Galaxy S 4 Cell Phones - Watercolor,"Protect your Samsung Galaxy S 4 cell phone from on-the-go damage with this Dynex&#8482; DX-MS4DBS34 case, which features TPU material with IML technology for rugged durability and defense. The watercolor design provides an attractive appearance.",1 - 50
1,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > Cell Phone Cases & Clips'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-samsung-galaxy-s-5-cell-phones-brown-blue-green-white-gray/1525954.p?id=1219500995880&skuId=1525954&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,c80525a7dab2df6000ca88a2e7197323,https://cdn-demo.algolia.com/bestbuy/1525954_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'Cell Phone Cases & Clips']",7360,False,Dynex™ - Case for Samsung Galaxy S 5 Cell Phones - Brown/Blue/Green/White/Gray,"Only at Best Buy  Provide reliable protection for your Samsung Galaxy S 5 cell phone with this Dynex&#8482; DX-MGS52WT case, which features TPU construction for durability. The camera-cut out lets you take pictures without removing the case.",1 - 50
6,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > Cell Phone Cases & Clips'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-samsung-galaxy-s-5-cell-phones-white-teal/1525863.p?id=1219500998884&skuId=1525863&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,f96ff9b997681965689f78bef092fdd9,https://cdn-demo.algolia.com/bestbuy/1525863_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'Cell Phone Cases & Clips']",7354,False,Dynex™ - Case for Samsung Galaxy S 5 Cell Phones - White/Teal,"Only at Best Buy  Provide reliable protection for your Samsung Galaxy S 5 cell phone with this Dynex&#8482; DX-MGS52FL case, which features a TPU construction with water print technology. The camera-cut out lets you take pictures without removing the case.",1 - 50
6,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > Cell Phone Cases & Clips'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-samsung-galaxy-s6-edge-cell-phones-green-white/6832122.p?id=1219668749510&skuId=6832122&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,4d07b8f45de0eab0f3a44af37386764c,https://cdn-demo.algolia.com/bestbuy/6832122_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'Cell Phone Cases & Clips']",7346,False,Dynex™ - Case for Samsung Galaxy S6 edge Cell Phones - Green/White,"Only at Best Buy  Decorate your Samsung Galaxy S6 edge cell phone with this Dynex&#8482; DX-MGS6E5GT case, which offers protection and a fashionable appearance. The durable TPU soft shell with a cutout for using your device's camera helps guard your device from damage.",1 - 50
4,Dynex™,"{'lvl0': 'Cell Phones', 'lvl1': 'Cell Phones > Cell Phone Accessories', 'lvl2': 'Cell Phones > Cell Phone Accessories > Cell Phone Cases & Clips'}",Trend cases,2.99,http://www.bestbuy.com/site/dynex-case-for-samsung-galaxy-s6-edge-cell-phones-red/6832104.p?id=1219668750094&skuId=6832104&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,648b8a8c89e77c27e1e894e857667f6c,https://cdn-demo.algolia.com/bestbuy/6832104_sb.jpg,"['Cell Phones', 'Cell Phone Accessories', 'Cell Phone Cases & Clips']",7344,False,Dynex™ - Case for Samsung Galaxy S6 edge Cell Phones - Red,"Only at Best Buy  Give your Samsung Galaxy S6 edge cell phone a custom look with this Dynex&#8482; DX-MGS6E5RG case that is designed with a camera cutout, so you can take photos and videos. The soft TPU shell provides durable protection against everyday wear and tear.",1 - 50
1,Dynex™,"{'lvl0': 'Audio', 'lvl1': 'Audio > Cables & Chargers', 'lvl2': 'Audio > Cables & Chargers > MP3 Player Charging Kits'}",Chargers,24.99,http://www.bestbuy.com/site/dynex-compact-wall-car-charger-bundle-for-apple-ipod-most-mp3-players-black/3100329.p?id=1218379527838&skuId=3100329&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,d77d9f61eda0118690a342a000144563,https://cdn-demo.algolia.com/bestbuy/3100329_sb.jpg,"['Audio', 'Cables & Chargers', 'MP3 Player Charging Kits']",7342,True,Dynex™ - Compact Wall & Car Charger Bundle for Apple® iPod® & Most MP3 Players - Black,This charging bundle features a wall charger and car charger for versatile use at home or on the go with your iPod or MP3 player. The compact size allows easy portability.,1 - 50
3,Dynex™,"{'lvl0': 'TV & Home Theater', 'lvl1': 'TV & Home Theater > A/V Cables & Connectors', 'lvl2': 'TV & Home Theater > A/V Cables & Connectors > A/V Adapters'}",Cables/connectors,9.99,http://www.bestbuy.com/site/dynex-displayport-to-hdmi-adapter-black/8720184.p?id=1219361177508&skuId=8720184&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,1f58e3c365e615b33b2b30b068d7578a,https://cdn-demo.algolia.com/bestbuy/8720184_sb.jpg,"['TV & Home Theater', 'A/V Cables & Connectors', 'A/V Adapters']",7341,False,Dynex™ - DisplayPort-to-HDMI Adapter - Black,"With support for up to 1920 x 1080p resolution, this Dynex&#8482; DX-PD94502 adapter lets you connect your computer's DisplayPort interface to an HDMI type-A input, so you can enjoy a sharp, vibrant picture. PC and ABS housing creates a durable design.",1 - 50
3,Dynex™,"{'lvl0': 'TV & Home Theater', 'lvl1': 'TV & Home Theater > A/V Cables & Connectors', 'lvl2': 'TV & Home Theater > A/V Cables & Connectors > A/V Adapters'}",Ht misc,3.99,http://www.bestbuy.com/site/dynex-dual-mini-headphone-jack-adapter-black/9222307.p?id=1218062423361&skuId=9222307&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,5e65e068400cdced025ac4801d36ed4d,https://cdn-demo.algolia.com/bestbuy/9222307_sb.jpg,"['TV & Home Theater', 'A/V Cables & Connectors', 'A/V Adapters']",7340,False,Dynex™ - Dual Mini Headphone Jack Adapter - Black,Share your favorite tunes with a friend with this dual mini headphone jack adapter.,1 - 50
3,Dynex™,"{'lvl0': 'Computers & Tablets', 'lvl1': 'Computers & Tablets > Monitor & Video Cables'}",Cables/connectors,6.99,http://www.bestbuy.com/site/dynex-dvi-to-vga-adapter/7960986.p?id=1153336299169&skuId=7960986&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,d309288ee9ab5d3d3326efb574f9b555,https://cdn-demo.algolia.com/bestbuy/7960986_sb.jpg,"['Computers & Tablets', 'Monitor & Video Cables']",7339,True,Dynex™ - DVI-to-VGA Adapter,This adapter featuring copper contacts converts DVI-I video signals into VGA analog.,1 - 50
3,Dynex™,"{'lvl0': 'Cameras & Camcorders', 'lvl1': 'Cameras & Camcorders > Digital Camera Accessories', 'lvl2': 'Cameras & Camcorders > Digital Camera Accessories > Tripods & Monopods', 'lvl3': 'Cameras & Camcorders > Digital Camera Accessories > Tripods & Monopods > Tripods'}",Tripods,39.99,http://www.bestbuy.com/site/dynex-eco-pro-61-tripod-black/5926186.p?id=1219174626568&skuId=5926186&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,9db80a1001d694e578f7e4ed77db792e,https://cdn-demo.algolia.com/bestbuy/5926186_rb.jpg,"['Cameras & Camcorders', 'Digital Camera Accessories', 'Tripods & Monopods', 'Tripods']",7338,False,"Dynex™ - Eco-Pro 61"" Tripod - Black",Steady a camera or camcorder with this Dynex&#8482; Eco-Pro DX-TRP61BL tripod that features 4 leg sections with quick-locks to ensure a stable base. The quick-release mounting shoe is designed with a standard 1/4-20 mounting thread for simple attachment.,1 - 50
6,Dynex™,"{'lvl0': 'TV & Home Theater', 'lvl1': 'TV & Home Theater > TV Stands', 'lvl2': 'TV & Home Theater > TV Stands > All TV Stands'}",Tv stands,69.99,http://www.bestbuy.com/site/dynex-espresso-basic-stand-for-tvs-up-to-32-cherry/2473053.p?id=1218329529774&skuId=2473053&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,68fda662b16d76fbfc062c124171a29d,https://cdn-demo.algolia.com/bestbuy/2473053_rb.jpg,"['TV & Home Theater', 'TV Stands', 'All TV Stands']",7337,False,"Dynex™ - Espresso Basic Stand for TVs Up to 32"" - Cherry","Dynex&#8482; Basic Stand: Keep your home entertainment area organized with this stand that features an adjustable shelf for customized storage of your game consoles. The wire management system helps maintain a neat appearance, and slide-on moldings offer a decorative look.",50 - 100
4,Dynex™,"{'lvl0': 'TV & Home Theater', 'lvl1': 'TV & Home Theater > TV Mounts', 'lvl2': 'TV & Home Theater > TV Mounts > Fixed TV Mounts'}",Tv mounts,19.99,http://www.bestbuy.com/site/dynex-fixed-wall-mount-for-most-37-70-flat-panel-tvs-black/9132192.p?id=1219395919479&skuId=9132192&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,b0adc96f418350c23fa6ce8a1d0aa328,https://cdn-demo.algolia.com/bestbuy/9132192_rb.jpg,"['TV & Home Theater', 'TV Mounts', 'Fixed TV Mounts']",7336,True,"Dynex™ - Fixed Wall Mount for Most 37"" - 70"" Flat-Panel TVs - Black",Mount your flat-panel TV to the wall with this Dynex&#8482; DX-DTVMFP23 wall mount that features a low-profile design for a sleek appearance. The spring self-locking system makes installation easy.,1 - 50
3,Dynex™,"{'lvl0': 'TV & Home Theater', 'lvl1': 'TV & Home Theater > TV Mounts', 'lvl2': 'TV & Home Theater > TV Mounts > Fixed TV Mounts'}",Tv mounts,9.99,http://www.bestbuy.com/site/dynex-fixed-wall-mount-for-most-flat-panel-tvs-up-to-50-black/9131051.p?id=1219395919481&skuId=9131051&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,d4a816cb2593a92590cabdaef6549b90,https://cdn-demo.algolia.com/bestbuy/9131051_rb.jpg,"['TV & Home Theater', 'TV Mounts', 'Fixed TV Mounts']",7335,False,"Dynex™ - Fixed Wall Mount for Most Flat-Panel TVs Up to 50"" - Black","Maintain the stylish appearance of any room with this low-profile Dynex&#8482; DX-DTVMFP12 fixed wall mount that features compatibility with most flat-panel TVs up to 50"" and 88 lbs for wide-ranging use.",1 - 50
5,Dynex™,{'lvl0': 'Household Essentials'},Travel accessories,9.99,http://www.bestbuy.com/site/dynex-led-flashlights-4-count/9238008.p?id=1219405814116&skuId=9238008&cmp=RMX&ky=1uWSHMdQqBeVJB9cXgEke60s5EjfS6M1W,f90c81e1fa9b03873a387e7919e99b59,https://cdn-demo.algolia.com/bestbuy/9238008_sb.jpg,['Household Essentials'],7334,False,Dynex™ - LED Flashlights (4-Count),Brighten a dark area with these Dynex&#8482; DX-CFL01-4 flashlights that feature 6 bright LEDs to create 30 lumens of light output that creates up to an 80' beam. Lanyards enable simple portability.,1 - 50
